cal_date,operating_income,people_cost,site_cost,other_cost,headquarter_cost,operating_people,sales_people,average_performance,admission_student,performance,income,predicted_income,store,operating_income1,cal_date_month
56,237495.05,382312.68,0.0,19671.0,0.0,19.0,6.0,12499.7395,48.0,558901.0,558901.0,217085.1106333558,55,237495.05,2023-08
57,578312.06,371982.25,153115.0,0.0,0.0,19.0,6.0,30437.4768,95.0,867844.8,909154.8,880798.9174303986,55,578312.06,2023-09
58,,459459.0845769782,184367.79166666666,6606.0199999999995,87.085,17.666666666666668,6.416666666666667,20317.260418763723,85.41180630397523,,,704257.7578432846,55,,
59,,465753.7599977539,195351.77430555553,7156.5216666666665,11.808749999999998,17.72222222222222,6.368055555555556,20660.457314660194,85.9111391936005,,,704854.6499954752,55,,
cal_date,operating_income,people_cost,site_cost,other_cost,headquarter_cost,operating_people,sales_people,average_performance,admission_student,performance,income,predicted_income,store,operating_income1,cal_date_month
23,184072.72,74252.71,0.0,2150.48,899.47,12.0,4.0,15339.3933,18.0,172699.9,172699.9,-17346.433751110133,58,184072.72,2020-11
24,234629.53,54155.12,0.0,10747.77,1091.41,12.0,4.0,19552.4608,0.0,338100.0,339600.0,-165244.21839146013,58,234629.53,2020-12
25,,204383.23242879275,79236.80500000001,5114.145,52713.65655000001,14.75,3.0,6452.879023752587,65.12942046905454,,,295354.3422762015,58,,
26,,201398.80547726603,83772.05291666667,4958.150416666667,47406.182095833334,13.895833333333334,3.1666666666666665,7459.341530093203,65.23563058491075,,,310106.57605221425,58,,
cal_date,operating_income,people_cost,site_cost,other_cost,headquarter_cost,operating_people,sales_people,average_performance,admission_student,performance,income,predicted_income,store,operating_income1,cal_date_month
23,-500.0,38206.79,102894.0,0.0,1199.29,16.0,7.0,-31.25,0.0,6.0,6.0,-194310.5287990174,65,-500.0,2020-11
24,-26847.0,47114.36,0.0,5305.0,1455.22,16.0,7.0,-1677.9375,0.0,99.0,99.0,-220687.62485712013,65,-26847.0,2020-12
25,,234806.47111976965,19683.536666666667,6418.006666666667,42160.25834166667,15.916666666666666,5.416666666666667,3713.4612820535544,67.3359392898859,,,430323.5032177041,65,,
26,,245450.99681721258,18136.188055555554,6942.358055555556,41017.479036805555,16.243055555555554,5.534722222222222,5079.739383284733,68.09819382075923,,,455645.80556418374,65,,
